,user_token,prolific_id,topic,vis_condition,post_clarity_0,post_clarity_1,post_clarity_2,post_clarity_3,post_clarity_ansT,post_clarity_start,post_correctness_0,post_correctness_1,post_correctness_2,post_correctness_ansT,post_correctness_start,post_topicInv_0,post_topicInv_1,post_topicInv_2,post_topicInv_3,post_topicInv_ansT,post_topicInv_start,post_CI_lower,post_CI_upper,post_attitude,pre_clarity_0,pre_clarity_1,pre_clarity_2,pre_clarity_3,pre_clarity_ansT,pre_clarity_start,pre_correctness_0,pre_correctness_1,pre_correctness_2,pre_correctness_ansT,pre_correctness_start,pre_topicInv_0,pre_topicInv_1,pre_topicInv_2,pre_topicInv_3,pre_topicInv_ansT,pre_topicInv_start,pre_CI_lower,pre_CI_upper,pre_attitude,pre_clarity,pre_correctness,pre_topic_involvement,post_clarity,post_correctness,post_topic_involvement,pre_attitude_adjusted,pre_attitude_strength,pre_attitude_uncertainty,post_attitude_adjusted,post_attitude_strength,post_attitude_uncertainty,attitude_difference,abs_attitude_difference,att_uncertainty_difference,abs_att_uncertainty_difference,mean_belief_change,mean_pre_belief_distance,mean_belief_uncertainty_change,count_vars
148,0e247b55-0b7a-4d66-adb2-8e04d9e63d06,61089a35dbc0aaf020ab264d,union,uncertainty,7,7,7,6,1988,1648051597673,6,5,5,1402,1648051609696,2,2,2,1,1114,1648051621162,5.7188935012088535,6.227498368105065,5.973195934656959,8,8,8,8,2331,1648051099604,6,5,5,1766,1648051121845,3,2,2,2,1579,1648051135226,6.540485680014489,7.4207633342579316,6.98062450713621,8.0,5.333333333333333,9,6.75,5.333333333333333,7,1.98062450713621,1.98062450713621,0.880277654243443,0.9731959346569594,0.9731959346569594,0.5086048668962118,-1.0074285724792507,1.0074285724792507,-0.3716727873472312,0.3716727873472312,0.20442549478873687,0.31864846383408046,-0.08013275712852132,6
149,0e247b55-0b7a-4d66-adb2-8e04d9e63d06,61089a35dbc0aaf020ab264d,covid,uncertainty,8,8,8,8,933,1648052019107,7,7,7,1406,1648052030603,4,2,1,1,1157,1648052040904,1.0,8.62380946172397,8.927016209296712,8,8,8,8,1114,1648051642785,7,7,7,1178,1648051657096,4,2,2,2,1278,1648051671856,8.672713775848605,8.848769306697294,8.76074154127295,8.0,7.0,10,8.0,7.0,8,3.7607415412729495,3.7607415412729495,0.1760555308486893,3.9270162092967116,3.9270162092967116,7.623809461723971,0.16627466802376212,0.16627466802376212,7.447753930875281,7.447753930875281,0.7254119707755703,0.5111403711170963,0.3904351854329235,6
150,4afb7099-f3f4-4a1c-a14c-24abd3a6d6fb,5dc483cf74939e34e55c3619,covid,scatter,9,9,9,9,2272,1648051743143,5,8,7,2102,1648051763288,5,3,5,5,1609,1648051787988,7.702191849504558,8.212395931137213,7.957293890320885,8,8,7,8,2322,1648051090050,5,5,5,2739,1648051120347,4,2,5,5,2036,1648051146366,7.191987767871906,8.495842643155353,7.843915205513629,7.75,5.0,16,9.0,6.666666666666667,18,2.843915205513629,2.843915205513629,1.303854875283447,2.9572938903208854,2.9572938903208854,0.5102040816326543,0.11337868480725621,0.11337868480725621,-0.7936507936507926,0.7936507936507926,0.7093223325528784,0.7235016562470289,-0.01036896146407216,6
151,4afb7099-f3f4-4a1c-a14c-24abd3a6d6fb,5dc483cf74939e34e55c3619,union,scatter,6,6,4,7,1900,1648052105254,5,5,6,1745,1648052133749,4,3,4,4,1880,1648052152611,5.11337854640554,6.322751184349608,5.718064865377574,6,6,7,8,1609,1648051821264,5,5,5,3014,1648051840366,4,4,4,5,2102,1648051855428,5.680271970441822,7.721088296972434,6.700680133707128,6.75,5.0,17,5.75,5.333333333333333,15,1.7006801337071282,1.7006801337071282,2.040816326530612,0.7180648653775741,0.7180648653775741,1.2093726379440675,-0.9826152683295541,0.9826152683295541,-0.8314436885865444,0.8314436885865444,0.2192188987295922,0.26276461788332645,-0.1118003491929012,6
152,1d186804-b3f6-4a4e-99b8-76704d864a3e,5e09ffd8fa3d102a583771c1,union,hop,6,6,6,6,2146,1648052350938,5,5,5,2637,1648052364133,1,1,3,1,1467,1648052372364,4.930280970316489,5.08963880802983,5.009959889173159,6,6,6,6,1185,1648051769488,5,5,5,3469,1648051792573,1,1,1,1,1093,1648051830292,4.611565294889811,5.408354483456508,5.009959889173159,6.0,5.0,4,6.0,5.0,6,0.009959889173159375,0.009959889173159375,0.7967891885666969,0.009959889173159375,0.009959889173159375,0.15935783771334044,0.0,0.0,-0.6374313508533564,0.6374313508533564,0.8836847316979037,0.8288761843963132,-0.19640240341789764,6
153,1d186804-b3f6-4a4e-99b8-76704d864a3e,5e09ffd8fa3d102a583771c1,covid,hop,8,8,8,8,2609,1648052715803,6,6,7,10717,1648052726044,5,3,3,3,2309,1648052772120,1.135572459767593,1.3347697569092671,1.23517110833843,8,8,8,8,1379,1648052406528,6,6,7,2324,1648052421844,5,3,3,3,1488,1648052449675,1.2451309731955136,1.5040874594796905,1.374609216337602,8.0,6.333333333333333,14,8.0,6.333333333333333,14,-3.625390783662398,3.625390783662398,0.2589564862841769,-3.76482889166157,3.76482889166157,0.19919729714167422,-0.139438107999172,0.139438107999172,-0.05975918914250267,0.05975918914250267,0.44317460706555584,0.785733782994405,0.18338368535788785,6
154,de9b07fc-8573-4ca1-83d6-a92094c79c0a,5cb882d33f0af9000159e00f,union,hop,7,7,7,7,1753,1648051691085,7,7,7,1582,1648051714006,4,4,4,4,2266,1648051731504,6.814058818514384,6.946333950789517,6.880196384651951,8,8,8,8,1765,1648051161063,7,7,7,1932,1648051184832,3,3,3,3,1382,1648051206349,6.020408024863591,6.039304472331467,6.029856248597529,8.0,7.0,12,7.0,7.0,16,1.029856248597529,1.029856248597529,0.018896447467875888,1.880196384651951,1.880196384651951,0.132275132275133,0.850340136054422,0.850340136054422,0.1133786848072571,0.1133786848072571,0.6012542322161257,0.5762117974413588,0.2603438054271406,6
155,de9b07fc-8573-4ca1-83d6-a92094c79c0a,5cb882d33f0af9000159e00f,covid,hop,7,9,9,9,1651,1648052149922,9,9,9,2215,1648052175292,4,4,4,5,2117,1648052189074,2.760770980823427,2.8174603232270554,2.789115652025241,9,9,9,9,2015,1648051763235,9,9,9,3115,1648051783220,5,5,4,5,4881,1648051800069,2.8552532181628076,2.9875283504379397,2.9213907843003737,9.0,9.0,19,8.5,9.0,17,-2.0786092156996263,2.0786092156996263,0.1322751322751321,-2.210884347974759,2.210884347974759,0.05668934240362855,-0.13227513227513255,0.13227513227513255,-0.07558578987150355,0.07558578987150355,0.18716250707234092,0.33244621793437235,-0.3516633900387362,6
156,281a199f-dcf6-4b68-be60-23ea4b281e69,59f226a9d6380600018b2923,covid,scatter,7,7,7,7,1812,1648052237540,6,6,6,3335,1648052251937,2,4,4,4,2123,1648052262029,1.8237469600246734,1.9956897991436038,1.9097183795841386,7,7,7,7,2023,1648051196951,6,6,6,2285,1648051213674,2,4,4,4,1974,1648051236572,1.3235496098605113,2.745985824389847,2.0347677171251792,7.0,6.0,14,7.0,6.0,14,-2.9652322828748208,2.9652322828748208,1.4224362145293359,-3.0902816204158614,3.0902816204158614,0.17194283911893038,-0.12504933754104064,0.12504933754104064,-1.2504933754104055,1.2504933754104055,0.2504302459905915,0.3678282394215789,-0.23577609549358883,6
157,281a199f-dcf6-4b68-be60-23ea4b281e69,59f226a9d6380600018b2923,union,scatter,7,7,7,7,1669,1648052523227,8,8,8,1642,1648052535152,2,3,2,2,1817,1648052542684,1.7846690420430977,1.9253495467767687,1.8550092944099332,7,7,7,7,2115,1648052290860,8,8,8,2178,1648052302708,2,2,2,2,1859,1648052313823,1.925349546776768,2.0660300515104395,1.9956897991436038,7.0,8.0,8,7.0,8.0,9,-3.004310200856396,3.004310200856396,0.14068050473367144,-3.1449907055900668,3.1449907055900668,0.140680504733671,-0.14068050473367055,0.14068050473367055,-4.440892098500626e-16,4.440892098500626e-16,0.27473049873067185,0.3288867233942589,-0.05268541781393648,6
158,2e6e25c5-3856-4ed3-99d2-2057bf77a496,5d8a64630ffb9c001746ca2c,union,hop,6,6,6,6,1643,1648052320425,7,5,7,3458,1648052339367,4,1,1,1,2321,1648052379015,5.170067888809169,6.870748160918013,6.020408024863591,6,6,6,6,4445,1648051482689,6,5,6,3219,1648051506047,4,2,1,1,2456,1648051530574,4.043367208537061,7.0479023559293505,5.545634782233206,6.0,5.666666666666667,8,6.0,6.333333333333333,7,0.5456347822332059,0.5456347822332059,3.004535147392289,1.020408024863591,1.020408024863591,1.700680272108844,0.474773242630385,0.474773242630385,-1.3038548752834451,1.3038548752834451,0.29324085535740624,0.48967651330459505,-0.17545496862027232,6
159,2e6e25c5-3856-4ed3-99d2-2057bf77a496,5d8a64630ffb9c001746ca2c,covid,hop,8,8,8,8,2385,1648052838024,8,7,8,2735,1648052855674,4,2,1,2,1438,1648052877546,7.579364940963362,8.429705077017786,8.004535008990574,8,8,8,8,1797,1648052449523,8,5,8,1619,1648052467461,4,1,1,2,1360,1648052492182,7.274659725543863,8.734410292437286,8.004535008990574,8.0,7.0,8,8.0,7.666666666666667,9,3.0045350089905742,3.0045350089905742,1.4597505668934225,3.0045350089905742,3.0045350089905742,0.8503401360544238,0.0,0.0,-0.6094104308389987,0.6094104308389987,0.12564568976634313,0.41734636800113406,-0.07335270594029934,6
160,c0e52b2d-3f4e-4d9d-8976-74a0a6fac0bb,6116d4aea499813f9c7dc432,covid,scatter,8,8,8,8,1405,1648052467229,8,8,8,2711,1648052482019,5,4,4,5,3048,1648052499219,8.985968705352441,8.985968705352441,8.985968705352441,8,8,8,8,2839,1648051721060,8,8,8,2497,1648051776026,5,4,4,5,1898,1648051801670,1.0,8.968253287058074,8.985968705352441,8.0,8.0,18,8.0,8.0,18,3.985968705352441,3.985968705352441,7.968253287058074,3.985968705352441,3.985968705352441,0.0,0.0,0.0,-7.968253287058074,7.968253287058074,0.43819826851287297,0.44869700243768573,0.01700300973924009,6
161,c0e52b2d-3f4e-4d9d-8976-74a0a6fac0bb,6116d4aea499813f9c7dc432,union,scatter,7,7,7,7,1454,1648052869438,7,7,7,1642,1648052882146,4,4,4,4,2172,1648052890224,6.975268728941822,7.010699565530556,6.992984147236189,7,7,7,7,4473,1648052554881,7,7,7,1894,1648052576547,4,4,4,4,2503,1648052590850,6.975268728941822,6.992984147236189,6.984126438089006,7.0,7.0,16,7.0,7.0,16,1.9841264380890058,1.9841264380890058,0.01771541829436707,1.9929841472361893,1.9929841472361893,0.03543083658873414,0.008857709147183535,0.008857709147183535,0.01771541829436707,0.01771541829436707,0.3611758617279112,0.3157130249414501,-0.6754451265190544,6
162,6777e948-92d5-4f8d-ac06-e50730dda4cf,5f402da30ce123154d1f3f84,covid,scatter,7,8,7,8,1639,1648052742962,7,6,7,2550,1648052769050,4,2,5,5,3702,1648052797860,7.273305413327546,8.74450148618617,8.008903449756858,8,8,8,9,2222,1648051617051,7,6,8,2307,1648051645641,4,2,5,5,2113,1648051860695,7.597833958811067,8.41997294070265,8.008903449756858,8.25,7.0,16,7.5,6.666666666666667,16,3.0089034497568576,3.0089034497568576,0.822138981891583,3.0089034497568576,3.0089034497568576,1.471196072858624,0.0,0.0,0.649057090967041,0.649057090967041,0.4028444602336631,0.45721859736627496,0.15782298145487253,6
163,6777e948-92d5-4f8d-ac06-e50730dda4cf,5f402da30ce123154d1f3f84,union,scatter,8,8,7,8,2610,1648053261460,7,6,7,2227,1648053282591,2,2,3,3,14735,1648053298371,1.5399680653135883,2.4702833115648906,2.0051256884392394,8,8,8,9,1579,1648052837552,8,7,8,3260,1648052968681,4,2,2,4,1884,1648052992074,1.9402199793425352,4.060473143168203,3.000346561255369,8.25,7.666666666666667,12,7.75,6.666666666666667,10,-1.9996534387446312,1.9996534387446312,2.1202531638256676,-2.9948743115607606,2.9948743115607606,0.9303152462513022,-0.9952208728161294,0.9952208728161294,-1.1899379175743654,1.1899379175743654,0.26488536689498715,0.37656508106403375,-0.1811864046599884,6
164,77d171cf-5ef3-470b-b168-2791214c5075,57dd766bbcd7150001ded5de,union,uncertainty,4,6,3,4,5921,1648056767200,5,5,4,6299,1648056796742,2,2,4,5,5930,1648056819148,4.273667439050903,7.71045858815804,5.992063013604471,6,4,4,4,5921,1648055318392,2,5,6,12450,1648055371027,2,1,3,5,8229,1648055405739,4.698837478115704,7.285288549093239,5.992063013604471,4.5,4.333333333333333,11,4.25,4.666666666666667,13,0.9920630136044712,0.9920630136044712,2.5864510709775352,0.9920630136044712,0.9920630136044712,3.436791149107137,0.0,0.0,0.8503400781296016,0.8503400781296016,0.1717761164782741,0.21702122465765347,-0.07700237216351001,6
165,77d171cf-5ef3-470b-b168-2791214c5075,57dd766bbcd7150001ded5de,covid,uncertainty,7,7,7,8,4212,1648057389584,5,5,5,4110,1648057408309,2,3,4,5,6454,1648057423384,3.139880803369351,7.3915809237015235,5.265730863535437,3,7,7,7,3606,1648056875062,1,5,3,3378,1648056899421,2,2,4,5,5590,1648056922197,3.0513037118975173,7.869897217649424,5.460600464773471,6.0,3.0,13,7.25,5.0,14,0.4606004647734707,0.4606004647734707,4.818593505751906,0.2657308635354374,0.2657308635354374,4.251700120332172,-0.19486960123803332,0.19486960123803332,-0.5668933854197338,0.5668933854197338,0.19523144542951698,0.45856183545584517,0.051598455384014974,6
166,bf60eeee-74b2-47c0-9767-1b55dfddfbfc,5ba292385301b80001c71ba2,covid,hop,8,8,8,8,985,1648060086746,8,8,8,2171,1648060095440,5,5,5,5,1550,1648060185392,7.51913273091219,8.603316404381577,8.061224567646883,9,9,9,9,1642,1648059769249,9,9,9,1588,1648059798262,5,5,5,5,1022,1648059809020,1.0,8.082483071048244,8.975340213905389,9.0,9.0,20,8.0,8.0,20,3.9753402139053886,3.9753402139053886,7.0824830710482445,3.0612245676468834,3.0612245676468834,1.0841836734693864,-0.9141156462585052,0.9141156462585052,-5.998299397578858,5.998299397578858,0.5129723447624933,0.658178786738815,-0.06045070931313521,6
167,bf60eeee-74b2-47c0-9767-1b55dfddfbfc,5ba292385301b80001c71ba2,union,hop,8,7,7,7,1091,1648060311461,7,8,8,1924,1648060320742,5,5,4,5,1149,1648060327737,7.189625928191102,7.784864023429197,7.48724497581015,8,7,7,7,892,1648060196832,7,7,8,2065,1648060208612,4,4,4,4,1250,1648060217196,7.465986472408787,8.146258581252328,7.806122526830557,7.25,7.333333333333333,16,7.25,7.666666666666667,19,2.806122526830557,2.806122526830557,0.6802721088435408,2.4872449758101496,2.4872449758101496,0.5952380952380949,-0.3188775510204076,0.3188775510204076,-0.08503401360544594,0.08503401360544594,0.07827942170201352,0.6088642374731305,-0.05342505304349147,6
168,63816cfa-c943-4a3e-9fc9-8a5e55f51729,5f0c7ea47cf1495f4587f741,covid,uncertainty,9,9,9,9,1744,1648060062502,8,8,7,1383,1648060079352,3,5,1,1,1304,1648060091432,1.0,1.1096939013388152,1.0034013843320124,9,9,9,9,1463,1648059758350,8,6,6,1335,1648059772271,5,5,1,1,1616,1648059787256,1.0,1.1734694115428967,1.0175737199329196,9.0,6.666666666666667,12,9.0,7.666666666666667,10,-3.9824262800670804,3.9824262800670804,0.17346941154289675,-3.9965986156679874,3.9965986156679874,0.10969390133881518,-0.014172335600907138,0.014172335600907138,-0.06377551020408156,0.06377551020408156,0.2524447622368051,1.007362380231729,-0.10781887938463715,6
169,63816cfa-c943-4a3e-9fc9-8a5e55f51729,5f0c7ea47cf1495f4587f741,union,uncertainty,8,8,8,8,1384,1648060290013,8,6,6,1425,1648060307511,5,5,5,5,1400,1648060316959,7.898242491983773,8.082482854795563,7.990362673389668,8,8,8,8,1487,1648060116512,8,6,8,1447,1648060128681,4,4,5,4,1376,1648060139969,7.848639317380597,8.132086029398739,7.990362673389668,8.0,7.333333333333333,17,8.0,6.666666666666667,20,2.9903626733896678,2.9903626733896678,0.28344671201814187,2.9903626733896678,2.9903626733896678,0.18424036281179035,0.0,0.0,-0.09920634920635152,0.09920634920635152,0.7852137731341436,0.7924193143800018,0.1935469738992712,6
170,9fcbcdcf-8924-4ab0-9358-e2d7498d4da4,5eceed79840590300f53fa51,covid,scatter,7,5,6,7,1418,1648060162632,6,5,6,972,1648060169707,4,3,4,3,818,1648060174787,3.5325485826729066,5.630348441362188,4.581448512017547,5,7,5,7,1003,1648060011861,5,5,7,1277,1648060020337,3,4,3,3,832,1648060025709,4.103594584996705,5.796804790370631,4.950199687683668,6.0,5.666666666666667,13,6.25,5.666666666666667,14,-0.049800312316332196,0.049800312316332196,1.6932102053739264,-0.41855148798245256,0.41855148798245256,2.0977998586892816,-0.36875117566612037,0.36875117566612037,0.40458965331535524,0.40458965331535524,0.2739037581847146,0.6319997154823446,0.17989038437071211,6
171,9fcbcdcf-8924-4ab0-9358-e2d7498d4da4,5eceed79840590300f53fa51,union,scatter,7,5,6,5,1185,1648060282893,6,6,6,1187,1648060288935,3,4,3,4,767,1648060293526,4.581677466514048,5.657363949928072,5.11952070822106,6,7,5,5,993,1648060186061,7,5,7,838,1648060194812,4,4,4,3,795,1648060200407,4.013954044712201,5.229081368568784,4.621517706640493,5.75,6.333333333333333,15,5.75,6.0,14,-0.37848229335950734,0.37848229335950734,1.2151273238565832,0.11952070822106009,0.11952070822106009,1.0756864834140245,0.49800300158056743,0.49800300158056743,-0.13944084044255867,0.13944084044255867,0.23997401081350667,0.5235442642599353,-0.20890108715205546,6
172,7a070410-9399-41ef-940d-d56bff3b5292,610c54c190d4d2399972b294,covid,uncertainty,7,8,8,8,1682,1648060102916,7,5,7,1209,1648060122130,3,3,5,5,1367,1648060138828,1.0,7.346938983112776,8.962585241616177,5,7,5,5,1181,1648059686711,8,5,5,1389,1648059704206,3,3,3,5,1803,1648059722889,1.8112241783920595,8.307823336854273,5.059523757623166,5.5,6.0,14,7.75,6.333333333333333,16,0.05952375762316642,0.05952375762316642,6.496599158462214,3.9625852416161766,3.9625852416161766,6.346938983112776,3.9030614839930102,3.9030614839930102,-0.14966017534943798,0.14966017534943798,0.3371222392133782,0.482004446217148,-0.063147216779373,6
173,7a070410-9399-41ef-940d-d56bff3b5292,610c54c190d4d2399972b294,union,uncertainty,5,5,5,5,1534,1648060360571,5,5,5,1437,1648060380109,1,1,1,1,1319,1648060395036,3.7670067508204452,6.284013553541533,5.025510152180989,5,5,1,5,1163,1648060168474,5,5,5,1256,1648060183833,1,3,1,1,1366,1648060194972,3.647959131772826,6.267006750820446,4.957482941296636,4.0,5.0,6,5.0,5.0,4,-0.042517058703364086,0.042517058703364086,2.61904761904762,0.025510152180989287,0.025510152180989287,2.517006802721088,0.06802721088435337,0.06802721088435337,-0.10204081632653184,0.10204081632653184,0.5151849906535014,0.4791321061001845,0.0601120741667221,6
174,a1d33aaa-01ab-4c9a-a665-f3af9a58e2f2,5e836a3c2598d409928dae31,covid,scatter,9,9,9,9,845,1648060189077,9,8,9,927,1648060196380,5,5,5,5,1057,1648060204239,1.0,8.792517214405292,8.962585241616177,9,9,9,9,1044,1648059838891,9,8,9,1288,1648059849217,5,5,5,5,1164,1648059864611,1.0,8.751367861515492,8.945218479918172,9.0,8.666666666666666,20,9.0,8.666666666666666,20,3.9452184799181715,3.9452184799181715,7.751367861515492,3.9625852416161766,3.9625852416161766,7.792517214405292,0.017366761698005106,0.017366761698005106,0.04114935288979993,0.04114935288979993,0.43048505996289815,0.46616444319456246,-0.1404357691059006,6
175,a1d33aaa-01ab-4c9a-a665-f3af9a58e2f2,5e836a3c2598d409928dae31,union,scatter,7,7,7,7,1112,1648060414912,8,7,8,1178,1648060422113,1,1,4,5,1238,1648060429879,8.095238302840668,8.46938796270461,8.28231313277264,7,7,7,7,3153,1648060222476,8,8,8,959,1648060237394,2,3,5,5,1050,1648060247817,1.0,7.023809731412095,8.069728098759034,7.0,8.0,15,7.0,7.666666666666667,11,3.0697280987590343,3.0697280987590343,6.023809731412095,3.2823131327726394,3.2823131327726394,0.3741496598639422,0.21258503401360507,0.21258503401360507,-5.649660071548153,5.649660071548153,0.35208679188256387,0.4237318515820654,0.008222535290249708,6
176,bed736c4-be6f-41d5-8b82-1e8f68d0854e,5cb489ff0cd1ed0017465d19,covid,hop,7,8,8,5,1677,1648060210971,5,5,3,2410,1648060228293,5,4,4,5,1128,1648060271643,2.145211695888613,3.8432269747096877,2.9942193352991504,7,8,8,9,1305,1648059877605,5,3,5,2164,1648059915371,5,4,4,5,1467,1648059957740,1.0,3.9387403341433727,1.3386545194162824,8.0,4.333333333333333,18,7.0,4.333333333333333,18,-3.6613454805837176,3.6613454805837176,2.9387403341433727,-2.0057806647008496,2.0057806647008496,1.6980152788210745,1.655564815882868,1.655564815882868,-1.2407250553222982,1.2407250553222982,0.6302328447880043,0.6904403804131212,-0.09087330326846554,6
177,bed736c4-be6f-41d5-8b82-1e8f68d0854e,5cb489ff0cd1ed0017465d19,union,hop,6,5,6,6,1374,1648060503427,7,5,6,821,1648060527581,3,4,5,4,1450,1648060538766,6.241673879915165,7.812338012824659,7.027005946369912,6,4,5,4,2005,1648060303741,4,5,3,1308,1648060322459,3,2,5,4,1409,1648060346658,5.77471967823937,7.812338012824659,6.793528845532014,4.75,4.0,14,5.75,6.0,16,1.7935288455320144,1.7935288455320144,2.0376183345852894,2.027005946369912,2.027005946369912,1.570664132909494,0.23347710083789774,0.23347710083789774,-0.4669542016757955,0.4669542016757955,0.42857220999226464,0.47337075292165415,-0.08652398515902791,6
178,b0730784-9424-45d6-a91c-c912bedf5cd0,5cb67a7ab73e8a001507fae5,covid,uncertainty,8,8,8,8,7013,1648060088487,8,8,7,1662,1648060109780,4,4,5,5,1485,1648060123664,8.565631643152049,8.924186778007062,8.744909210579555,8,8,8,8,1591,1648059676434,8,8,7,1369,1648059694022,4,4,5,5,1625,1648059708629,8.595511237723297,8.854467724007474,8.724989480865386,8.0,7.666666666666667,18,8.0,7.666666666666667,18,3.7249894808653856,3.7249894808653856,0.2589564862841769,3.7449092105795554,3.7449092105795554,0.35855513485501334,0.019919729714169776,0.019919729714169776,0.09959864857083645,0.09959864857083645,0.5812876361610301,0.6457321414166062,0.0901844589841813,6
179,b0730784-9424-45d6-a91c-c912bedf5cd0,5cb67a7ab73e8a001507fae5,union,uncertainty,6,6,6,6,1269,1648060422531,6,6,6,2242,1648060447557,4,4,5,5,1636,1648060457596,7.489966238587004,7.92820029229869,7.709083265442847,7,7,7,7,1430,1648060155469,7,7,7,1622,1648060173336,4,4,5,5,1661,1648060191061,5.507953132027345,6.4840198880215505,5.995986510024448,7.0,7.0,18,6.0,6.0,18,0.9959865100244478,0.9959865100244478,0.9760667559942053,2.709083265442847,2.709083265442847,0.43823405371168533,1.7130967554183991,1.7130967554183991,-0.53783270228252,0.53783270228252,0.3443496895687593,0.37944749945966433,0.07785878284377387,6
180,be19e8c6-2a94-4227-a6db-c0665ab9090c,570b7f8fb9b52b00102d9723,covid,uncertainty,9,9,9,9,1530,1648060313991,9,9,9,1977,1648060327249,4,4,5,5,1620,1648060343127,1.0,8.854875145044996,8.968253829852253,9,9,9,9,1477,1648059873856,9,5,9,4279,1648059892893,4,4,1,5,1472,1648059914607,1.0,8.897392151847718,8.975339997652707,9.0,7.666666666666667,14,9.0,9.0,18,3.975339997652707,3.975339997652707,7.897392151847718,3.9682538298522534,3.9682538298522534,7.854875145044996,-0.00708616780045368,0.00708616780045368,-0.04251700680272208,0.04251700680272208,1.0474776489275799,0.9593688935734616,0.09314459166341497,6
